season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2018,CB,11764,,,1,0001,Ulterior Warrior,2018-11-10,2018-11-14,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:14:02
2018,CB,12742,,,1,0005,C'mon Son,2018-11-11,2018-12-24,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:14:02
2018,CB,12506,,,1,0007,Sex Manther,2018-11-18,2018-11-27,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:14:02
2018,CB,13470,,,1,0003,Gride,2018-11-21,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:14:02
2018,CB,13730,,,2,0001,Ulterior Warrior,2018-11-29,2018-12-09,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:14:02
2018,CB,11764,,,2,0004,Pure Greatness,2018-12-02,2018-12-24,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:14:02
2018,CB,13730,,,3,0001,Ulterior Warrior,2018-12-12,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:14:02
2018,CB,13281,,,1,0006,Good in Da Hood,2018-12-19,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:14:02
2018,CB,12291,,,1,0004,Pure Greatness,2018-12-23,2018-12-24,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:14:02
2019,CB,11316,,,1,0004,Pure Greatness,2019-09-11,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:14:08
2019,CB,12712,,,1,0001,Ulterior Warrior,2019-09-21,2019-10-05,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:14:08
2019,CB,10778,,,1,0006,Good in Da Hood,2019-09-22,2019-09-25,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:14:08
2019,CB,8265,,,1,0009,C-Town Chivalry,2019-09-26,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:14:08
2019,CB,11788,,,1,0010,Blake Bombers,2019-10-06,2019-10-31,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:14:08
2019,CB,13250,,,1,0007,Sex Manther,2019-10-13,2019-12-08,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:14:08
2019,CB,10778,,,2,0009,C-Town Chivalry,2019-10-13,2019-10-16,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:14:08
2019,CB,10260,,,1,0002,The Bash Bros,2019-10-16,2019-11-12,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:14:08
2019,CB,12750,,,1,0003,Gride,2019-10-19,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:14:08
2019,CB,14180,,,1,0001,Ulterior Warrior,2019-10-20,2019-10-26,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:14:08
2019,CB,10789,,,1,0012,Hawks,2019-10-24,2019-11-06,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:14:08
